model,source_mode,label,layer,log10_np_lower,log10_np_upper,count,probability_mass
qwen2_5_vl_7b,hmid_cos,hall,12,1.45,1.5,5,1.539807093e-05
qwen2_5_vl_7b,hmid_cos,hall,12,1.5,1.55,3,9.238842558e-06
qwen2_5_vl_7b,hmid_cos,hall,12,1.55,1.6,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,1.6,1.65,3,9.238842558e-06
qwen2_5_vl_7b,hmid_cos,hall,12,1.65,1.7,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,1.7,1.75,1,3.079614186e-06
qwen2_5_vl_7b,hmid_cos,hall,12,1.75,1.8,2,6.159228372e-06
qwen2_5_vl_7b,hmid_cos,hall,12,1.8,1.85,1,3.079614186e-06
qwen2_5_vl_7b,hmid_cos,hall,12,1.85,1.9,1,3.079614186e-06
qwen2_5_vl_7b,hmid_cos,hall,12,1.9,1.95,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,1.95,2,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2,2.05,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.05,2.1,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.1,2.15,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.15,2.2,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.2,2.25,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.25,2.3,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.3,2.35,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.35,2.4,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.4,2.45,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.45,2.5,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.5,2.55,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.55,2.6,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.6,2.65,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.65,2.7,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.7,2.75,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.75,2.8,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.8,2.85,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.85,2.9,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.9,2.95,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,2.95,3,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3,3.05,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.05,3.1,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.1,3.15,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.15,3.2,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.2,3.25,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.25,3.3,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.3,3.35,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.35,3.4,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.4,3.45,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.45,3.5,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.5,3.55,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.55,3.6,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.6,3.65,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.65,3.7,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.7,3.75,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.75,3.8,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.8,3.85,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.85,3.9,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.9,3.95,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,3.95,4,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4,4.05,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.05,4.1,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.1,4.15,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.15,4.2,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.2,4.25,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.25,4.3,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.3,4.35,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.35,4.4,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.4,4.45,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.45,4.5,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.5,4.55,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.55,4.6,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.6,4.65,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.65,4.7,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.7,4.75,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.75,4.8,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.8,4.85,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.85,4.9,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.9,4.95,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,4.95,5,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5,5.05,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.05,5.1,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.1,5.15,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.15,5.2,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.2,5.25,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.25,5.3,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.3,5.35,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.35,5.4,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.4,5.45,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.45,5.5,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.5,5.55,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.55,5.6,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.6,5.65,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.65,5.7,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.7,5.75,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.75,5.8,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.8,5.85,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.85,5.9,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.9,5.95,0,0
qwen2_5_vl_7b,hmid_cos,hall,12,5.95,6,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-12,-11.95,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.95,-11.9,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.9,-11.85,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.85,-11.8,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.8,-11.75,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.75,-11.7,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.7,-11.65,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.65,-11.6,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.6,-11.55,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.55,-11.5,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.5,-11.45,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.45,-11.4,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.4,-11.35,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.35,-11.3,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.3,-11.25,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.25,-11.2,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.2,-11.15,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.15,-11.1,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.1,-11.05,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11.05,-11,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-11,-10.95,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.95,-10.9,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.9,-10.85,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.85,-10.8,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.8,-10.75,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.75,-10.7,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.7,-10.65,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.65,-10.6,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.6,-10.55,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.55,-10.5,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.5,-10.45,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.45,-10.4,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.4,-10.35,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.35,-10.3,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.3,-10.25,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.25,-10.2,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.2,-10.15,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.15,-10.1,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.1,-10.05,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10.05,-10,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-10,-9.95,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.95,-9.9,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.9,-9.85,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.85,-9.8,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.8,-9.75,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.75,-9.7,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.7,-9.65,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.65,-9.6,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.6,-9.55,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.55,-9.5,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.5,-9.45,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.45,-9.4,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.4,-9.35,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.35,-9.3,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.3,-9.25,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.25,-9.2,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.2,-9.15,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.15,-9.1,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.1,-9.05,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9.05,-9,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-9,-8.95,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.95,-8.9,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.9,-8.85,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.85,-8.8,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.8,-8.75,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.75,-8.7,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.7,-8.65,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.65,-8.6,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.6,-8.55,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.55,-8.5,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.5,-8.45,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.45,-8.4,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.4,-8.35,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.35,-8.3,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.3,-8.25,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.25,-8.2,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.2,-8.15,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.15,-8.1,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.1,-8.05,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8.05,-8,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-8,-7.95,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.95,-7.9,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.9,-7.85,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.85,-7.8,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.8,-7.75,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.75,-7.7,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.7,-7.65,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.65,-7.6,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.6,-7.55,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.55,-7.5,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.5,-7.45,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.45,-7.4,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.4,-7.35,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.35,-7.3,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.3,-7.25,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.25,-7.2,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.2,-7.15,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.15,-7.1,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.1,-7.05,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7.05,-7,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-7,-6.95,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.95,-6.9,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.9,-6.85,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.85,-6.8,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.8,-6.75,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.75,-6.7,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.7,-6.65,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.65,-6.6,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.6,-6.55,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.55,-6.5,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.5,-6.45,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.45,-6.4,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.4,-6.35,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.35,-6.3,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.3,-6.25,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.25,-6.2,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.2,-6.15,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.15,-6.1,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.1,-6.05,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6.05,-6,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-6,-5.95,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.95,-5.9,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.9,-5.85,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.85,-5.8,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.8,-5.75,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.75,-5.7,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.7,-5.65,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.65,-5.6,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.6,-5.55,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.55,-5.5,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.5,-5.45,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.45,-5.4,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.4,-5.35,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.35,-5.3,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.3,-5.25,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.25,-5.2,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.2,-5.15,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.15,-5.1,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.1,-5.05,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5.05,-5,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-5,-4.95,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.95,-4.9,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.9,-4.85,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.85,-4.8,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.8,-4.75,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.75,-4.7,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.7,-4.65,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.65,-4.6,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.6,-4.55,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.55,-4.5,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.5,-4.45,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.45,-4.4,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.4,-4.35,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.35,-4.3,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.3,-4.25,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.25,-4.2,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.2,-4.15,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.15,-4.1,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.1,-4.05,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4.05,-4,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-4,-3.95,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.95,-3.9,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.9,-3.85,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.85,-3.8,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.8,-3.75,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.75,-3.7,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.7,-3.65,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.65,-3.6,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.6,-3.55,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.55,-3.5,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.5,-3.45,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.45,-3.4,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.4,-3.35,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.35,-3.3,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.3,-3.25,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.25,-3.2,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.2,-3.15,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.15,-3.1,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.1,-3.05,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3.05,-3,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-3,-2.95,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.95,-2.9,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.9,-2.85,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.85,-2.8,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.8,-2.75,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.75,-2.7,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.7,-2.65,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.65,-2.6,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.6,-2.55,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.55,-2.5,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.5,-2.45,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.45,-2.4,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.4,-2.35,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.35,-2.3,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.3,-2.25,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.25,-2.2,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.2,-2.15,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.15,-2.1,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.1,-2.05,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2.05,-2,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-2,-1.95,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-1.95,-1.9,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-1.9,-1.85,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-1.85,-1.8,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-1.8,-1.75,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-1.75,-1.7,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-1.7,-1.65,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-1.65,-1.6,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-1.6,-1.55,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-1.55,-1.5,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-1.5,-1.45,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-1.45,-1.4,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-1.4,-1.35,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-1.35,-1.3,0,0
qwen2_5_vl_7b,hmid_cos,hall,13,-1.3,-1.25,1,3.079614186e-06
qwen2_5_vl_7b,hmid_cos,hall,13,-1.25,-1.2,1,3.079614186e-06
qwen2_5_vl_7b,hmid_cos,hall,13,-1.2,-1.15,2,6.159228372e-06
qwen2_5_vl_7b,hmid_cos,hall,13,-1.15,-1.1,1,3.079614186e-06
qwen2_5_vl_7b,hmid_cos,hall,13,-1.1,-1.05,1,3.079614186e-06
qwen2_5_vl_7b,hmid_cos,hall,13,-1.05,-1,10,3.079614186e-05
qwen2_5_vl_7b,hmid_cos,hall,13,-1,-0.95,21,6.46718979e-05
qwen2_5_vl_7b,hmid_cos,hall,13,-0.95,-0.9,35,0.0001077864965
qwen2_5_vl_7b,hmid_cos,hall,13,-0.9,-0.85,53,0.0001632195519
qwen2_5_vl_7b,hmid_cos,hall,13,-0.85,-0.8,143,0.0004403848286
qwen2_5_vl_7b,hmid_cos,hall,13,-0.8,-0.75,207,0.0006374801365
qwen2_5_vl_7b,hmid_cos,hall,13,-0.75,-0.7,357,0.001099422264
qwen2_5_vl_7b,hmid_cos,hall,13,-0.7,-0.65,471,0.001450498282
qwen2_5_vl_7b,hmid_cos,hall,13,-0.65,-0.6,720,0.002217322214
qwen2_5_vl_7b,hmid_cos,hall,13,-0.6,-0.55,1168,0.003596989369
qwen2_5_vl_7b,hmid_cos,hall,13,-0.55,-0.5,1860,0.005728082386
qwen2_5_vl_7b,hmid_cos,hall,13,-0.5,-0.45,2734,0.008419665184
qwen2_5_vl_7b,hmid_cos,hall,13,-0.45,-0.4,3911,0.01204437108
qwen2_5_vl_7b,hmid_cos,hall,13,-0.4,-0.35,5736,0.01766466697
qwen2_5_vl_7b,hmid_cos,hall,13,-0.35,-0.3,8250,0.02540681703
qwen2_5_vl_7b,hmid_cos,hall,13,-0.3,-0.25,11676,0.03595757523
qwen2_5_vl_7b,hmid_cos,hall,13,-0.25,-0.2,16851,0.05189457865
qwen2_5_vl_7b,hmid_cos,hall,13,-0.2,-0.15,23481,0.0723124207
qwen2_5_vl_7b,hmid_cos,hall,13,-0.15,-0.1,31345,0.09653050666
qwen2_5_vl_7b,hmid_cos,hall,13,-0.1,-0.05,38656,0.119045566
qwen2_5_vl_7b,hmid_cos,hall,13,-0.05,0,42514,0.1309267175
qwen2_5_vl_7b,hmid_cos,hall,13,0,0.05,40203,0.1238097291
qwen2_5_vl_7b,hmid_cos,hall,13,0.05,0.1,32811,0.1010452211
qwen2_5_vl_7b,hmid_cos,hall,13,0.1,0.15,23072,0.0710528585
qwen2_5_vl_7b,hmid_cos,hall,13,0.15,0.2,14620,0.0450239594
qwen2_5_vl_7b,hmid_cos,hall,13,0.2,0.25,8702,0.02679880265
qwen2_5_vl_7b,hmid_cos,hall,13,0.25,0.3,5345,0.01646053782
qwen2_5_vl_7b,hmid_cos,hall,13,0.3,0.35,3335,0.01027051331
qwen2_5_vl_7b,hmid_cos,hall,13,0.35,0.4,2128,0.006553418988
qwen2_5_vl_7b,hmid_cos,hall,13,0.4,0.45,1423,0.004382290987
qwen2_5_vl_7b,hmid_cos,hall,13,0.45,0.5,904,0.002783971224
qwen2_5_vl_7b,hmid_cos,hall,13,0.5,0.55,630,0.001940156937
qwen2_5_vl_7b,hmid_cos,hall,13,0.55,0.6,391,0.001204129147
qwen2_5_vl_7b,hmid_cos,hall,13,0.6,0.65,281,0.0008653715862
qwen2_5_vl_7b,hmid_cos,hall,13,0.65,0.7,188,0.000578967467
qwen2_5_vl_7b,hmid_cos,hall,13,0.7,0.75,131,0.0004034294584
qwen2_5_vl_7b,hmid_cos,hall,13,0.75,0.8,97,0.000298722576
qwen2_5_vl_7b,hmid_cos,hall,13,0.8,0.85,67,0.0002063341505
qwen2_5_vl_7b,hmid_cos,hall,13,0.85,0.9,53,0.0001632195519
qwen2_5_vl_7b,hmid_cos,hall,13,0.9,0.95,33,0.0001016272681
qwen2_5_vl_7b,hmid_cos,hall,13,0.95,1,34,0.0001047068823
qwen2_5_vl_7b,hmid_cos,hall,13,1,1.05,20,6.159228372e-05
qwen2_5_vl_7b,hmid_cos,hall,13,1.05,1.1,12,3.695537023e-05
qwen2_5_vl_7b,hmid_cos,hall,13,1.1,1.15,12,3.695537023e-05
qwen2_5_vl_7b,hmid_cos,hall,13,1.15,1.2,4,1.231845674e-05
qwen2_5_vl_7b,hmid_cos,hall,13,1.2,1.25,4,1.231845674e-05
